date,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Population, male (% of total population)",Sex ratio at birth (male births per female births),Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Urban population (% of total population),"Mortality rate, under-5 (per 1,000 live births)","Fertility rate, total (births per woman)",Population density (people per sq. km of land area)
2019,,,,,,,,,,,
2018,,,49.992203928298,,53.9881764082554,10.9067047928886,43.0814716153668,81.074,28.8,,219.97857586421
2017,19.799,6.12,50.015395062413,1.05,54.1559032846247,10.6059044210208,43.5499988636039,80.277,29.7,2.367,217.618112192093
2016,20.07,6.097,50.0391527464916,1.05,54.3752310563488,10.3264408636794,44.0487901926694,79.436,30.6,2.387,215.22962119644
2015,20.32,6.081,50.0635061894098,1.05,54.6507059523573,10.0673342634926,44.5833716888647,78.566,31.3,2.405,212.827157938315
2014,20.547,6.068,50.0878980819035,1.05,55.0364294877299,9.85337152159818,45.1830579661317,77.67,32.1,2.423,210.415607534672
2013,20.761,6.058,50.1119998694297,1.05,55.4918433603313,9.66475916944951,45.8270841908818,76.749,32.7,2.441,207.994700890085
2012,20.969,6.048,50.1364627391874,1.05,56.0278976770947,9.49773843170384,46.5301592453908,75.802,33.3,2.46,205.566363071828
2011,21.178,6.039,50.1621944848067,1.05,56.6579897057805,9.34750701537556,47.3104826904049,74.827,33.8,2.481,203.129993790106
2010,21.398,6.03,50.189430411206,1.05,57.3864372408513,9.20988936171871,48.1765478791326,73.753,34.2,2.503,200.685593044918
2009,21.636,6.022,50.2200123298794,1.05,58.2868944041889,9.10453139049029,49.1823630136986,72.542,34.7,2.528,198.23508590354
2008,21.896,6.018,50.2527627438933,1.05,59.2760021737348,9.01673866699943,50.2592635067353,71.3,35.1,2.556,195.778824259988
2007,22.182,6.019,50.2818118193492,1.05,60.2978161135775,8.93516999133531,51.3626461222422,70.02,35.6,2.586,193.311136410681
2006,22.496,6.025,50.2985079969683,,61.2776903142442,8.84398323102753,52.4337070832166,68.71,36.1,2.619,190.823556199545
2005,22.836,6.035,50.297188318859,,62.1791072075764,8.73109352908133,53.4480136784951,67.37,36.7,2.653,188.310018629683
2004,23.196,6.048,50.273688264142,,63.0223805902884,8.61541736859945,54.4069632216889,66.003,37.3,2.689,185.767832746843
2003,23.572,6.064,50.2309578289682,,63.7689301312751,8.47645022370775,55.2924799075673,64.605,38.0,2.725,183.198447526392
2002,23.959,6.08,50.1791523963281,1.05,64.4476381199199,8.31726705147839,56.1303710684415,63.371,38.9,2.762,180.603912233492
2001,24.356,6.098,50.1336903837474,,65.1338598887777,8.14735947366733,56.9865004151104,62.565,39.8,2.799,177.988014903747
2000,24.771,6.117,50.1061051073877,,65.8892952684275,7.97358561284578,57.9157096555818,61.753,40.9,2.839,175.353363692817
1999,25.211,6.137,50.1013868872799,,66.6196627299455,7.81785771486977,58.8018050150758,60.933,42.2,2.882,172.703022148623
1998,25.683,6.158,50.1168249471327,,67.3830987293074,7.66077235938022,59.7223263699272,60.107,43.6,2.93,170.035727592631
1997,26.184,6.184,50.1465970231335,1.05,68.1579498575909,7.50101869383794,60.6569311637529,59.276,45.2,2.983,167.344380045539
1996,26.707,6.214,50.1809307604423,,68.887268795082,7.33758795544964,61.5496808396324,58.441,47.0,3.04,164.619395570275
1995,27.239,6.251,50.2119451777852,,69.5344378850125,7.16987252037428,62.3645653646382,57.598,49.0,3.101,161.855661353757
